date,open,high,low,close
4/20/2020 0:00,21104.7,21122.1,20444.25,20522.65
4/21/2020 0:00,19812.05,19891.45,19247.95,19409.35
4/22/2020 0:00,19306.95,19806.35,19051.95,19701.85
4/23/2020 0:00,19871.35,20356.5,19584.4,20267.95
4/24/2020 0:00,19697.65,19950.15,19515.4,19586.65
4/27/2020 0:00,19870.8,20224.75,19847.65,20081.15
4/28/2020 0:00,20436.6,20751.3,20260.8,20671.1
4/29/2020 0:00,20440.4,21348.15,20393.65,21090.2
4/30/2020 0:00,21589.2,21967,21353.65,21534.5
5/4/2020 0:00,20514.75,20530.45,19643.6,19743.75
5/5/2020 0:00,20147.3,20223.15,19212.35,19271.75
5/6/2020 0:00,19302.45,19806.6,18941,19694.55
5/7/2020 0:00,19536.05,19757.25,19332.15,19491.8
5/8/2020 0:00,19844,19969.6,19285.05,19352.9
5/11/2020 0:00,19610.45,19733.4,18900.9,18950.5
5/12/2020 0:00,18751.4,18993.4,18287,18862.85
5/13/2020 0:00,20017.75,20122.25,19429.9,19634.95
5/14/2020 0:00,19197.7,19380.1,19024.75,19068.5
5/15/2020 0:00,19098.8,19119.1,18683.65,18833.95
5/18/2020 0:00,18795.1,18795.1,17514.2,17573.2
5/19/2020 0:00,18037.15,18175.3,17390.65,17486.25
5/20/2020 0:00,17486.5,18002.65,17407.7,17840.2
5/21/2020 0:00,17901.95,18200.7,17658.55,17735.1
5/22/2020 0:00,17554.25,17952.25,17105,17278.9
5/26/2020 0:00,17537.65,17681.7,17311.25,17440.35
5/27/2020 0:00,17603.4,18874.25,17560.35,18710.55
5/28/2020 0:00,18924.45,19455.55,18818.95,19169.8
5/29/2020 0:00,18962,19358.05,18729.9,19297.25
6/1/2020 0:00,19728.9,20225.35,19632.9,19959.9
6/2/2020 0:00,20120.6,20615.75,19852.55,20530.2
6/3/2020 0:00,20966.6,21619.55,20822,20940.7
6/4/2020 0:00,20932.35,21141.8,20316.2,20390.45
6/5/2020 0:00,20516.4,21198.7,20425.05,21034.5
6/8/2020 0:00,21636.1,21807.4,20911.25,21187.35
6/9/2020 0:00,21295.5,21568.85,20629.7,20724.9
6/10/2020 0:00,20760.95,21251.45,20671.55,21100.1
6/11/2020 0:00,21084.7,21244.45,20458.3,20525.15
6/12/2020 0:00,19529.3,20747.7,19526.1,20654.55
6/15/2020 0:00,20457.15,20470.85,19740.2,19912.9
6/16/2020 0:00,20500.65,20638.85,19507.05,20296.7
6/17/2020 0:00,20137.45,20627.9,19978.15,20201.75
6/18/2020 0:00,20137.6,21028.35,20030.35,20956.3
6/19/2020 0:00,20970.1,21467.65,20878.25,21338.1
6/22/2020 0:00,21491.55,22078.25,21425.55,21708.35
6/23/2020 0:00,21859.25,22322.3,21647.8,22264.9
6/24/2020 0:00,22479.35,22479.55,21336.35,21426.8
6/25/2020 0:00,21218.05,21703.5,20926.45,21506.15
6/26/2020 0:00,21735.05,21784.65,21320.1,21592.05
6/29/2020 0:00,21291.55,21440.05,21026.45,21359
6/30/2020 0:00,21524.3,21650.5,21212,21370.15
7/1/2020 0:00,21354.1,22061.6,21281.85,21977.6
7/2/2020 0:00,22133.8,22344.85,21890.5,21953.2
7/3/2020 0:00,22101.75,22130.3,21768,21852.4
7/6/2020 0:00,22270.95,22399.25,22171.05,22198.95
7/7/2020 0:00,22254.3,22674.5,22040.35,22628
7/8/2020 0:00,22700.9,23080.6,22499.5,22584.65
7/9/2020 0:00,22753.15,22998.3,22673.4,22907.2
7/10/2020 0:00,22720.95,22835.2,22320.05,22398.45
7/13/2020 0:00,22613.25,22657.4,21981.65,22089.25
7/14/2020 0:00,21877.6,21909.7,21222.45,21392.2
7/15/2020 0:00,21634.25,21935.5,21230.55,21340.75
7/16/2020 0:00,21453.25,21671.25,21027.85,21597.15
7/17/2020 0:00,21608.05,22065,21550.8,21966.8
7/20/2020 0:00,22307.3,22520.45,22187.8,22321.85
7/21/2020 0:00,22639.85,22861.9,22597.95,22782
7/22/2020 0:00,23159,23211.35,22658.2,22882.6
7/23/2020 0:00,22854.85,23122.35,22734.9,23083.9
7/24/2020 0:00,22853.2,22854.05,22417.2,22662.05
7/27/2020 0:00,22664.6,22668.05,21801.35,21848.75
7/28/2020 0:00,21940.15,22233,21611.4,22105.2
7/29/2020 0:00,22075,22346.4,21906.35,22076.6
7/30/2020 0:00,22195.05,22252.6,21580.15,21646.85
7/31/2020 0:00,21730.55,21806.95,21375,21640.05
8/3/2020 0:00,21543.8,21543.8,21031.45,21072.1
8/4/2020 0:00,21248.25,21576.35,21057.75,21490.5
8/5/2020 0:00,21686.85,21936.5,21448.4,21509.95
8/6/2020 0:00,21644.25,21926.55,21370.3,21642.6
8/7/2020 0:00,21620.25,21787.25,21451.3,21754
8/10/2020 0:00,21824.9,22071.95,21795.1,21900.25
8/11/2020 0:00,22050.2,22277.6,22039.85,22227.2
8/12/2020 0:00,22135.95,22326.55,21990.2,22264
8/13/2020 0:00,22395.2,22439.95,22139.6,22196.35
8/14/2020 0:00,22334.95,22334.95,21459.1,21679.4
8/17/2020 0:00,21906.95,21909.4,21403.15,21700.85
8/18/2020 0:00,21702,22227.75,21629.4,22170.6
8/19/2020 0:00,22315.4,22419.35,22234.25,22285.9
8/20/2020 0:00,21989.9,22079.9,21886.7,21999.45
8/21/2020 0:00,22190.7,22344.05,22165.05,22299.6
8/24/2020 0:00,22436.85,22897.5,22410.05,22833
8/25/2020 0:00,22973.4,23180.3,22857.9,23092.15
8/26/2020 0:00,23175.55,23453.4,23093.15,23414.2
8/27/2020 0:00,23511.45,23704.05,23464.15,23600.35
8/28/2020 0:00,23635.3,24611.8,23599.2,24523.8
8/31/2020 0:00,25038.8,25232.6,23385.3,23754.35
9/1/2020 0:00,23893.8,24199.65,23473.15,23812
9/2/2020 0:00,23769,23926.15,23482.55,23874.55
9/3/2020 0:00,23986.15,24051.6,23451.65,23530.85
9/4/2020 0:00,23119.15,23394.8,22876.9,23011.5
9/7/2020 0:00,23036.25,23109.1,22716.25,22945.05
9/8/2020 0:00,22971.2,23064.15,22641.4,22744.4
9/9/2020 0:00,22486.7,22554.6,22080.4,22267
9/10/2020 0:00,22466.55,22678.65,22225.25,22466.2
9/11/2020 0:00,22509.95,22668.75,22205.95,22479.95
9/14/2020 0:00,22683.35,22757.3,22028.15,22101.25
9/15/2020 0:00,22202.8,22514.15,22062.35,22465.65
9/16/2020 0:00,22476.3,22659.4,22216.5,22573.55
9/17/2020 0:00,22352,22504.45,22267.05,22320.35
9/18/2020 0:00,22439.35,22469.4,21784.9,22031.05
9/21/2020 0:00,21983.4,22098.85,21274.3,21366.8
9/22/2020 0:00,21445.25,21473.35,20958.45,21139.1
9/23/2020 0:00,21350.8,21365.05,20821,21178.5
9/24/2020 0:00,20898.8,20955.6,20404.9,20456.85
9/25/2020 0:00,20740.8,21064.3,20430.7,20982.35
9/28/2020 0:00,21152.05,21708.85,21055.1,21665.5
9/29/2020 0:00,21770.9,21811.5,21280.6,21411.3
9/30/2020 0:00,21405.25,21549.35,21128.5,21451.8
10/1/2020 0:00,21685.25,22293.75,21664.15,22246
10/5/2020 0:00,22352.1,22768.55,22247.25,22370.95
10/6/2020 0:00,22673.05,22893.5,22521.05,22853.7
10/7/2020 0:00,22836.95,23036.2,22607.8,22964.8
10/8/2020 0:00,23150.25,23450.9,23063.6,23191.35
10/9/2020 0:00,23312.6,23904.1,23132.45,23846.8
10/12/2020 0:00,23955.6,24190.35,23552.6,23712.8
10/13/2020 0:00,23663.05,23775.15,23431.5,23492.2
10/14/2020 0:00,23353.15,23962.7,23149.45,23874.65
10/15/2020 0:00,23920.35,24087.85,22970.95,23072.4
10/16/2020 0:00,23219.85,23646.2,23148.95,23533.25
10/19/2020 0:00,23902.9,24320.95,23754.85,24266.75
10/20/2020 0:00,24117.35,24410.9,24039.85,24311.8
10/21/2020 0:00,24444.2,24823.6,24099.85,24635.05
10/22/2020 0:00,24447.35,24691.15,24250.2,24484.15
10/23/2020 0:00,24669.2,24764.15,24360.85,24478.3
10/26/2020 0:00,24525.8,24577.3,23867.75,24075.45
10/27/2020 0:00,24288.05,24809.65,23924.2,24769.5
10/28/2020 0:00,24737.85,24780.7,24057.95,24232.5
10/29/2020 0:00,24063.5,24339.1,23822.05,24092
10/30/2020 0:00,24090.15,24277.35,23612.7,23900.9
11/2/2020 0:00,24367.6,25139,24120.6,24892.5
11/3/2020 0:00,25108,25760.7,25085.7,25682.8
11/4/2020 0:00,25539.55,25891,25142,25771.6
11/5/2020 0:00,26174.8,26375.2,26000.05,26313.1
11/6/2020 0:00,26274.1,26853.45,26135.3,26798.95
11/9/2020 0:00,27088.95,27595,27068.95,27534.1
11/10/2020 0:00,28039.45,28802.5,27916.9,28606
11/11/2020 0:00,28713.15,29030.9,28211.1,28845
11/12/2020 0:00,28633.75,28672.9,28066.05,28278.8
11/13/2020 0:00,28108.7,28520.55,27703.3,28465.7
11/14/2020 0:00,28685.7,28752.45,28431.85,28594.3
11/17/2020 0:00,28792.25,29239.25,28722.9,29181.3
11/18/2020 0:00,29107.9,29784.75,29056.75,29749.85
11/19/2020 0:00,29302.6,29627.2,28819.55,28903.05
11/20/2020 0:00,28935.75,29406.7,28580.9,29236
11/23/2020 0:00,29432.8,29492.3,28852.9,29024.2
11/24/2020 0:00,29265.6,29827.8,29206.75,29737.25
11/25/2020 0:00,30021.9,30197.85,29132.3,29196.4
11/26/2020 0:00,29370.4,29623,28923.1,29549.75
11/27/2020 0:00,29622,29716.85,29368.7,29609.05
12/1/2020 0:00,29844.8,29919.75,29511,29817.85
12/2/2020 0:00,29876.7,29886.25,29149.9,29463.15
12/3/2020 0:00,29728.9,29813,29379.4,29448.75
12/4/2020 0:00,29573.4,30162.3,29473.5,30052.4
12/7/2020 0:00,30062.6,30354.2,29950.6,30211.55
12/8/2020 0:00,30300.3,30363.8,30025.2,30261.9
12/9/2020 0:00,30335.05,30807.25,30326.7,30709.4
12/10/2020 0:00,30545.35,30610,30202.1,30510.35
12/11/2020 0:00,30555.3,30811.8,30328.45,30604.85
12/14/2020 0:00,30735.15,30845.8,30624.25,30745.9
12/15/2020 0:00,30805.4,30805.85,30345.75,30691.05
12/16/2020 0:00,30920.35,30932.25,30587.1,30698.4
12/17/2020 0:00,30791.2,30945.2,30643.9,30847.05
12/18/2020 0:00,30841.85,30854.05,30374.5,30714.65
12/21/2020 0:00,30595.8,30607.5,29201.2,29456.45
12/22/2020 0:00,29607.5,29711.15,28976.75,29625.95
12/23/2020 0:00,29560.75,29941.4,29446,29883.3
12/24/2020 0:00,30071.65,30545.85,30007.8,30402.2
12/28/2020 0:00,30558.85,30929.05,30538.15,30880.95
12/29/2020 0:00,31006.9,31359.35,31002.6,31322.5
12/30/2020 0:00,31479.8,31510.25,31007.15,31303.05
12/31/2020 0:00,31295.9,31409.5,31088.1,31264.05
1/1/2021 0:00,31297.3,31384.35,31188.25,31225.85
1/4/2021 0:00,31485.15,31489.6,30893.65,31212.45
1/5/2021 0:00,31041.1,31767.65,30935.55,31722.25
1/6/2021 0:00,31839.95,31982.3,31548.15,31797.9
1/7/2021 0:00,32129.8,32177.4,31911.5,31956
1/8/2021 0:00,32298.05,32298.05,32002.95,32084.2
1/11/2021 0:00,32280.3,32288.45,31836.95,31998.9
1/12/2021 0:00,31835.05,32397.95,31725.85,32339
1/13/2021 0:00,32546.6,32683.5,32148.25,32574.65
1/14/2021 0:00,32526.7,32718.95,32442.35,32519.75
1/15/2021 0:00,32508.9,32544.8,32044.35,32246.8
1/18/2021 0:00,32275.15,32441.5,31650.9,31811.75
1/19/2021 0:00,32082.9,32464.95,31863.95,32424.85
1/20/2021 0:00,32388.95,32607.45,32322.9,32543.7
1/21/2021 0:00,32732.8,32842.3,31985.55,32186.9
1/22/2021 0:00,32088,32131.4,31119.9,31167.25
1/25/2021 0:00,31507.15,31697.55,31013.65,31198.4
1/27/2021 0:00,31236.25,31287.05,30165.65,30284.55
1/28/2021 0:00,29812.3,30464.4,29687.7,30358.3
1/29/2021 0:00,30700.65,31111.95,30254.55,30565.5
2/1/2021 0:00,30976.35,33305.3,30906.45,33089.05
2/2/2021 0:00,33589.05,34652.5,33583.15,34267.9
2/3/2021 0:00,34555.6,34908.05,34011.9,34758.45
2/4/2021 0:00,34548.9,35413.15,34238.9,35344.8
2/5/2021 0:00,35634.95,36615.2,35545,35654.5
2/8/2021 0:00,36073.85,36466.45,35872.25,35983.65
2/9/2021 0:00,36058.8,36477.15,35636.85,36056.5
2/10/2021 0:00,36042.35,36227.2,35428.15,35783.1
2/11/2021 0:00,35687.25,36009.45,35573.3,35752.1
2/12/2021 0:00,35736.6,36322.8,35700.25,36108.9
2/15/2021 0:00,36501.4,37449.9,36405.1,37306.25
2/16/2021 0:00,37492.6,37708.75,36762.75,37098.4
2/17/2021 0:00,37041.95,37331.45,36764.25,36910.95
2/18/2021 0:00,37088.75,37108.75,36367.45,36587
2/19/2021 0:00,36371.55,36656.2,35584.6,35841.6
2/22/2021 0:00,35874.3,36128.9,35097.55,35257.2
2/23/2021 0:00,35540.55,35680.85,34976,35116.95
2/24/2021 0:00,35205.4,36567.65,35060.65,36452.3
2/25/2021 0:00,36763.15,37232.2,36494,36549
2/26/2021 0:00,35806.65,35902.9,34658.7,34803.6
3/1/2021 0:00,35374.25,35581.1,34983.75,35296
3/2/2021 0:00,35458.15,35747.05,35002.45,35419.7
3/3/2021 0:00,35754.45,36455.15,35570.55,36368.05
3/4/2021 0:00,35575.65,36316.4,35519.25,35802.5
3/5/2021 0:00,35458.5,35616.05,34893.25,35228.15
3/8/2021 0:00,35462.45,35827.3,35090.75,35275.75
3/9/2021 0:00,35705.9,36077.8,35544.95,35865.65
3/10/2021 0:00,36112.25,36176.9,35764.35,35938.3
3/12/2021 0:00,36497.35,36497.35,35188.05,35496.65
3/15/2021 0:00,35544.25,35544.25,34430.65,35182.55
3/16/2021 0:00,35352,35405.05,34744.6,34804.6
3/17/2021 0:00,34905.05,35100.5,34126.85,34229.25
3/18/2021 0:00,34577.5,34759.85,33597.55,33856.8
3/19/2021 0:00,33590.4,34355.4,33361,34161.6
3/22/2021 0:00,34088.4,34148.9,33389.15,33603.45
3/23/2021 0:00,33747.95,34360.05,33622,34184.4
3/24/2021 0:00,33894.7,33970.65,33203.4,33293.25
3/25/2021 0:00,33420.75,33550.15,32415.25,33006.45
3/26/2021 0:00,33605.05,33610.65,33166.1,33318.2
3/30/2021 0:00,33615.9,33990.8,33564.55,33875.1
3/31/2021 0:00,33764.8,33773.1,33151.8,33303.9
4/1/2021 0:00,33588,33949.15,33208.75,33858
4/5/2021 0:00,33649.15,33697.75,32330.15,32678.85
4/6/2021 0:00,32915.65,33007.65,32338.4,32501.35
4/7/2021 0:00,32529.7,33191.7,32141.55,32991.2
4/8/2021 0:00,33154.2,33306.8,32704.75,32782.85
4/9/2021 0:00,32636.9,32972.15,32329.95,32448.05
4/12/2021 0:00,31637.9,31698.05,30520.3,30792
4/13/2021 0:00,30901.8,31885.45,30722.85,31771.6
4/15/2021 0:00,31929.1,32187.05,31406.4,32112.85
4/16/2021 0:00,32161.45,32325.15,31911.9,31977.45
4/19/2021 0:00,30993.45,31304.3,30405.65,31208.4
4/20/2021 0:00,31568.95,31731.65,30891,31112.7
4/22/2021 0:00,30763.5,31834.5,30555.25,31782.6
4/23/2021 0:00,31490.6,32148.4,31377.15,31722.3
4/26/2021 0:00,32316.65,32603.7,32144.8,32275.15
4/27/2021 0:00,32228.95,32807.1,32152.95,32735.35
4/28/2021 0:00,32865.5,33777.7,32840.3,33722.8
4/29/2021 0:00,33901.6,34287,33304.6,33714.5
4/30/2021 0:00,33112.4,33455.25,32663.4,32781.8
5/3/2021 0:00,32368.55,32566.6,31906.55,32465.75
5/4/2021 0:00,32610.4,33011.55,32191.4,32270.35
5/5/2021 0:00,32577.1,32862.15,32068.55,32783.7
5/6/2021 0:00,32900.75,32956.35,32564,32827.8
5/7/2021 0:00,33041.65,33259.15,32771.35,32904.5
5/10/2021 0:00,33175.3,33297.6,33028.15,33142.4
5/11/2021 0:00,32640.95,33154.3,32611.7,32872.2
5/12/2021 0:00,32717.65,32747.7,32352.3,32452.3
5/14/2021 0:00,32495.15,32622.65,32115.5,32169.55
5/17/2021 0:00,32437.85,33506.9,32318.7,33459.25
5/18/2021 0:00,33893.1,34142.85,33730.45,33922.4
5/19/2021 0:00,33717.1,33959.3,33608.25,33685.2
5/20/2021 0:00,33692.55,33833.7,33273.95,33334.55
5/21/2021 0:00,33559.8,34694.45,33559.75,34606.9
5/24/2021 0:00,34869.3,35216.1,34528.3,34943.6
5/25/2021 0:00,35095,35125.85,34410.4,34662
5/26/2021 0:00,34757.15,34897.95,34462.5,34684.2
5/27/2021 0:00,34664.2,35220.8,34529.7,35095.05
5/28/2021 0:00,35345.65,35436.65,34977.2,35141.45
5/31/2021 0:00,35097.45,35584.3,34930.1,35526.65
6/1/2021 0:00,35639.75,35713.9,35241.2,35337.2
6/2/2021 0:00,35271.6,35415.85,35070.3,35373.75
6/3/2021 0:00,35536.45,35723.7,35413,35649
6/4/2021 0:00,35657.85,35810.9,35176.15,35291.65
6/7/2021 0:00,35460.8,35545.85,35338.55,35443.65
6/8/2021 0:00,35433.8,35449.5,34962.65,35085.3
6/9/2021 0:00,35114.25,35402.45,34641.2,34800.5
6/10/2021 0:00,34903.6,35165.65,34734.4,35131.2
6/11/2021 0:00,35324.65,35344,34891.3,35047.4
6/14/2021 0:00,34936.55,34995.15,34374.35,34950.6
6/15/2021 0:00,35038.05,35317.4,34917.9,35247.75
6/16/2021 0:00,35196.25,35380,34916.2,35003.5
6/17/2021 0:00,34619.8,34882.4,34458.1,34605.4
6/18/2021 0:00,34735.15,34787.4,33908.95,34558
6/21/2021 0:00,34109.45,34927.65,33937.5,34871.3
6/22/2021 0:00,35084.9,35281.9,34664.35,34745
6/23/2021 0:00,34911.85,34937.65,34525.45,34574
6/24/2021 0:00,34687.7,34935.3,34592.35,34827
6/25/2021 0:00,34916.65,35491.95,34915.85,35364.65
6/28/2021 0:00,35488.2,35576.95,35236.45,35359.45
6/29/2021 0:00,35320.45,35337.45,34913.7,35010.3
6/30/2021 0:00,35001.9,35214.9,34730.45,34772.2
7/1/2021 0:00,34866,34917.65,34650.95,34684
7/2/2021 0:00,34728.1,34894.45,34632.6,34809.9
7/5/2021 0:00,35010.95,35234.3,34926.4,35212
7/6/2021 0:00,35173.6,35807.45,35165.55,35579.15
7/7/2021 0:00,35550.6,35795.75,35427.65,35771.3
7/8/2021 0:00,35603.25,35811,35134.65,35274.1
7/9/2021 0:00,35163.75,35225.2,34859.9,35071.95
7/12/2021 0:00,35285.05,35394.3,35060.35,35198.9
7/13/2021 0:00,35480.05,35727.85,35340.7,35673.4
7/14/2021 0:00,35585.85,35804.05,35434.75,35668.25
7/15/2021 0:00,35757.45,35985.25,35625.7,35907.65
7/16/2021 0:00,35977.95,35977.95,35674.75,35751.8
7/19/2021 0:00,35070.5,35347.05,34899.2,35079.2
7/20/2021 0:00,34791.15,34894.15,34357.35,34415.45
7/22/2021 0:00,34774.55,34989.1,34557.85,34677.3
7/23/2021 0:00,34748.35,35088,34404.75,35034.4
7/26/2021 0:00,34947.85,35138.2,34669.55,34949.7
7/27/2021 0:00,35029.3,35186.1,34713.55,34797.45
7/28/2021 0:00,34839.45,34841.55,34115.2,34532.9
7/29/2021 0:00,34740.3,34778.15,34495.2,34691.5
7/30/2021 0:00,34698.75,34738.75,34445.4,34584.35
8/2/2021 0:00,34760.9,34861.75,34588.25,34710
8/3/2021 0:00,34660.75,35238.45,34649.2,35207.45
8/4/2021 0:00,35388.15,36219.8,35313,36028.05
8/5/2021 0:00,36093.95,36115.45,35661.3,35834.75
8/6/2021 0:00,35875.8,36080.1,35700.45,35809.25
8/9/2021 0:00,35824.2,36159.85,35612.3,36028.95
8/10/2021 0:00,35954.55,36317,35890.5,36034.1
8/11/2021 0:00,36218.25,36227.55,35531.35,35806.4
8/12/2021 0:00,35825.4,35998.15,35702.9,35937.05
8/13/2021 0:00,36000.75,36233.3,35937.1,36169.35
8/16/2021 0:00,36100.65,36261.55,36032.4,36094.5
8/17/2021 0:00,35935.05,35993.7,35611.85,35867.45
8/18/2021 0:00,36222.5,36248.9,35432,35554.5
8/20/2021 0:00,35146.5,35306.5,34926.5,35033.85
8/23/2021 0:00,35424.2,35427.4,34817.5,35124.4
8/24/2021 0:00,35200.75,35795.3,35070,35712.1
8/25/2021 0:00,35768.85,35910.3,35499.65,35586.25
8/26/2021 0:00,35485.95,35785.8,35411.8,35617.55
8/27/2021 0:00,35559.75,35727.9,35359.25,35627.8
8/30/2021 0:00,35781.05,36398.45,35721.9,36347.65
8/31/2021 0:00,36367.4,36552.8,36216.2,36424.6
9/1/2021 0:00,36591.45,36997.7,36487.15,36574.3
9/2/2021 0:00,36588.4,36895.55,36469,36831.3
9/3/2021 0:00,36883.65,37140,36563.2,36761.15
9/6/2021 0:00,36878.25,36923.65,36554.45,36592.35
9/7/2021 0:00,36558.85,36685.85,36151.95,36468.8
9/8/2021 0:00,36519.7,36855.9,36393.6,36768.2
9/9/2021 0:00,36725.5,36857.2,36566.7,36683.2
9/13/2021 0:00,36608.45,36724.85,36327.05,36471.8
9/14/2021 0:00,36639.95,36756,36529.65,36613.05
9/15/2021 0:00,36543.55,36949.7,36496.05,36852.25
9/16/2021 0:00,36946,37720.15,36907.75,37668.6
9/17/2021 0:00,37929.5,38112.75,37396.05,37811.95
9/20/2021 0:00,37388.2,37802.75,37068.45,37145.7
9/21/2021 0:00,37238.4,37340.7,36525.95,37235.85
9/22/2021 0:00,37277.1,37328.6,36885.6,36944.65
9/23/2021 0:00,37241.25,37830.75,37216.15,37771.7
9/24/2021 0:00,37954,38112.6,37680,37830.3
9/27/2021 0:00,38054.75,38355.2,37968.2,38171.25
9/28/2021 0:00,38360,38377.25,37315.2,37945
9/29/2021 0:00,37601.1,37923.45,37371.05,37743
9/30/2021 0:00,37677.8,37884.85,37354.25,37425.1
10/1/2021 0:00,37140.4,37299.4,36876.35,37225.9
10/4/2021 0:00,37392.15,37670.7,37355.6,37579.65
10/5/2021 0:00,37499.8,37786.6,37364.75,37741
10/6/2021 0:00,37768.8,38106.85,37452,37521.55
10/7/2021 0:00,37894,37923.65,37650.25,37753.2
10/8/2021 0:00,37906.4,38105.2,37674.35,37775.25
10/11/2021 0:00,37782.75,38495.3,37744.65,38293.8
10/12/2021 0:00,38178.35,38609.6,38144.6,38521.5
10/13/2021 0:00,38735.3,38779.05,38502.7,38635.75
10/14/2021 0:00,38684.65,39375.05,38673,39340.9
10/18/2021 0:00,39794.25,39947.6,39569.55,39684.8
10/19/2021 0:00,39927.3,40011.15,39394.25,39540.5
10/20/2021 0:00,39545.45,39774.55,39292.8,39518.2
10/21/2021 0:00,39676.55,40200.45,39428.1,40030.2
10/22/2021 0:00,40192.65,40587.35,40149.55,40323.65
10/25/2021 0:00,40961.25,41829.6,40508.1,41192.4
10/26/2021 0:00,41057.75,41367.25,40829.15,41238.3
10/27/2021 0:00,41234.55,41347,40750,40874.35
10/28/2021 0:00,40915.15,40931.05,39350.2,39508.95
10/29/2021 0:00,39424.55,39775.25,38426.65,39115.6
11/1/2021 0:00,39432.15,39862.6,39120.65,39763.75
